file_name,Y
2997,23
2998,0
2999,3
3000,6
3001,9
3002,0
3003,19
3004,3
3005,6
3006,24
3007,1
3008,9
3009,0
3010,7
3011,5
3012,12
3013,0
3014,4
3015,18
3016,18
3017,0
3018,7
3019,1
3020,10
3021,32
3022,7
3023,1
3024,0
3025,23
3026,10
3027,4
3028,22
3029,3
3030,22
3031,11
3032,19
3033,0
3034,21
3035,4
3036,2
3037,0
3038,7
3039,4
3040,11
3041,9
3042,0
3043,4
3044,18
3045,0
3046,1
3047,14
3048,1
3049,11
3050,11
3051,28
3052,8
3053,0
3054,24
3055,6
3056,5
3057,18
3058,1
3059,16
3060,8
3061,4
3062,12
3063,1
3064,7
3065,4
3066,14
3067,0
3068,5
3069,6
3070,0
3071,2
3072,7
3073,1
3074,0
3075,9
3076,3
3077,10
3078,24
3079,20
3080,20
3081,20
3082,0
3083,14
3084,1
3085,28
3086,11
3087,11
3088,0
3089,18
3090,5
3091,6
3092,9
3093,0
3094,4
3095,13
3096,2
3097,0
3098,2
3099,4
3100,12
3101,4
3102,10
3103,10
3104,4
3105,14
3106,20
3107,26
3108,16
3109,27
3110,12
3111,5
3112,8
3113,39
3114,2
3115,1
3116,10
3117,0
3118,18
3119,5
3120,6
3121,17
3122,7
3123,15
3124,0
3125,7
3126,4
3127,11
3128,9
3129,0
3130,4
3131,6
3132,15
3133,26
3134,0
3135,8
3136,3
3137,5
3138,9
3139,0
3140,12
3141,10
3142,20
3143,0
3144,2
3145,3
3146,2
3147,1
3148,20
3149,0
3150,27
3151,31
3152,1
3153,12
3154,0
3155,6
3156,1
3157,25
3158,1
3159,10
3160,0
3161,8
3162,2
3163,3
3164,22
3165,22
3166,1
3167,9
3168,0
3169,22
3170,4
3171,22
3172,16
3173,1
3174,14
3175,1
3176,11
3177,11
3178,20
3179,26
3180,16
3181,3
3182,2
3183,2
3184,5
3185,17
3186,13
3187,8
3188,0
3189,14
3190,3
3191,8
3192,0
3193,8
3194,5
3195,11
3196,1
3197,6
3198,2
3199,0
3200,18
3201,4
3202,10
3203,0
3204,3
3205,0
3206,12
3207,4
3208,12
3209,1
3210,6
3211,2
3212,20
3213,0
3214,7
3215,1
3216,0
3217,11
3218,4
3219,4
3220,24
3221,1
3222,9
3223,0
3224,3
3225,2
3226,0
3227,12
3228,10
3229,20
3230,0
3231,2
3232,3
3233,2
3234,1
3235,0
3236,3
3237,8
3238,0
3239,5
3240,18
3241,0
3242,7
3243,1
3244,16
3245,3
3246,23
3247,23
3248,10
3249,1
3250,17
3251,5
3252,3
3253,2
3254,1
3255,9
3256,0
3257,14
3258,7
3259,3
3260,2
3261,0
3262,7
3263,1
3264,0
3265,8
3266,3
3267,5
3268,9
3269,20
3270,0
3271,22
3272,13
3273,2
3274,0
3275,3
3276,2
3277,2
3278,5
3279,17
3280,13
3281,8
3282,0
3283,8
3284,7
3285,4
3286,4
3287,24
3288,0
3289,7
3290,5
3291,8
3292,0
3293,7
3294,1
3295,3
3296,9
3297,20
3298,16
3299,27
3300,7
3301,1
3302,17
3303,24
3304,15
3305,0
3306,5
3307,2
3308,28
3309,8
3310,0
3311,12
3312,5
3313,21
3314,7
3315,2
3316,19
3317,0
3318,24
3319,5
3320,6
3321,9
3322,0
3323,4
3324,18
3325,0
3326,19
3327,4
3328,13
3329,0
3330,3
3331,6
3332,9
3333,0
3334,5
3335,0
3336,24
3337,6
3338,4
3339,14
3340,0
3341,19
3342,4
3343,13
3344,28
3345,10
3346,1
3347,0
3348,9
3349,4
3350,5
3351,6
3352,21
3353,0
3354,5
3355,2
3356,0
3357,18
3358,10
3359,4
3360,12
3361,0
3362,2
3363,7
3364,3
3365,2
3366,16
3367,21
3368,4
3369,4
3370,9
3371,0
3372,7
3373,1
3374,3
3375,10
3376,2
3377,0
3378,4
3379,18
3380,0
3381,19
3382,4
3383,13
3384,10
3385,8
3386,15
3387,0
3388,22
3389,13
3390,2
3391,0
3392,9
3393,4
3394,6
3395,28
3396,2
3397,0
3398,8
3399,2
3400,3
3401,10
3402,2
3403,0
3404,3
3405,6
3406,19
3407,2
3408,7
3409,5
3410,6
3411,21
3412,0
3413,11
3414,5
3415,24
3416,1
3417,0
3418,2
3419,7
3420,3
3421,2
3422,20
3423,26
3424,16
3425,12
3426,10
3427,20
3428,0
3429,2
3430,3
3431,2
3432,1
3433,0
3434,21
3435,4
3436,2
3437,0
3438,13
3439,23
3440,0
3441,3
3442,6
3443,9
3444,0
3445,14
3446,1
3447,6
3448,2
3449,0
3450,2
3451,4
3452,0
3453,2
3454,7
3455,1
3456,0
3457,1
3458,9
3459,21
3460,1
3461,0
3462,4
3463,18
3464,0
3465,2
3466,7
3467,1
3468,0
3469,23
3470,4
3471,10
3472,17
3473,7
3474,20
3475,0
3476,7
3477,1
3478,0
3479,8
3480,23
3481,3
3482,2
3483,0
3484,5
3485,6
3486,2
3487,4
3488,0
3489,2
3490,7
3491,1
3492,16
3493,8
3494,7
3495,10
3496,13
3497,22
3498,22
3499,1
3500,10
3501,19
3502,15
3503,0
3504,2
3505,7
3506,1
3507,6
3508,0
3509,2
3510,7
3511,10
3512,13
3513,8
3514,2
3515,0
3516,7
3517,5
3518,8
3519,0
3520,7
3521,3
3522,6
3523,9
3524,8
3525,0
3526,5
3527,6
3528,2
3529,4
3530,0
3531,7
3532,5
3533,8
3534,0
3535,7
3536,5
3537,23
3538,0
3539,23
3540,4
3541,17
3542,24
3543,1
3544,2
3545,8
3546,0
3547,3
3548,6
3549,9
3550,0
3551,18
3552,3
3553,17
3554,1
3555,9
3556,0
3557,3
3558,2
3559,2
3560,5
3561,17
3562,13
3563,8
3564,20
3565,16
3566,27
3567,11
3568,5
3569,24
3570,1
3571,0
3572,14
3573,7
3574,3
3575,2
3576,30
3577,26
3578,0
3579,7
3580,1
3581,0
3582,8
3583,3
3584,5
3585,9
3586,20
3587,16
3588,27
3589,5
3590,28
3591,12
3592,0
3593,8
3594,4
3595,10
3596,10
3597,19
3598,0
3599,5
3600,18
3601,0
3602,5
3603,0
3604,8
3605,23
3606,4
3607,24
3608,1
3609,0
3610,8
3611,7
3612,3
3613,10
3614,23
3615,11
3616,19
3617,15
3618,0
3619,7
3620,1
3621,17
3622,24
3623,15
3624,26
3625,0
3626,3
3627,2
3628,2
3629,5
3630,17
3631,13
3632,8
3633,0
3634,8
3635,3
3636,5
3637,9
3638,0
3639,8
3640,5
3641,12
3642,23
3643,11
3644,19
3645,15
3646,0
3647,27
3648,22
3649,13
3650,2
3651,16
3652,6
3653,4
3654,22
3655,4
3656,9
3657,19
3658,28
3659,8
3660,0
3661,7
3662,13
3663,8
3664,7
3665,5
3666,6
3667,21
3668,0
3669,2
3670,7
3671,5
3672,8
3673,0
3674,13
3675,23
3676,20
3677,0
3678,5
3679,0
3680,9
3681,4
3682,6
3683,28
3684,2
3685,0
3686,11
3687,5
3688,25
3689,1
3690,0
3691,2
3692,7
3693,3
3694,2
3695,0
3696,14
3697,3
3698,19
3699,20
3700,26
3701,16
3702,27
3703,6
3704,4
3705,22
3706,4
3707,9
3708,19
3709,28
3710,8
3711,0
3712,21
3713,4
3714,6
3715,6
3716,3
3717,0
3718,7
3719,13
3720,8
3721,7
3722,0
3723,3
3724,6
3725,19
3726,2
3727,7
3728,5
3729,6
3730,21
3731,0
3732,13
3733,23
3734,15
3735,0
3736,12
3737,10
3738,20
3739,0
3740,18
3741,5
3742,6
3743,17
3744,7
3745,20
3746,26
3747,16
3748,12
3749,10
3750,20
3751,0
3752,2
3753,3
3754,2
3755,1
3756,28
3757,8
3758,0
3759,25
3760,4
3761,5
3762,17
3763,1
3764,0
3765,14
3766,3
3767,8
3768,0
3769,34
3770,13
3771,5
3772,1
3773,2
3774,15
3775,0
3776,22
3777,13
3778,2
3779,0
3780,7
3781,5
3782,8
3783,0
3784,22
3785,4
3786,4
3787,2
3788,8
3789,0
3790,14
3791,1
3792,10
3793,1
3794,0
3795,23
3796,11
3797,3
3798,6
3799,2
3800,1
3801,9
3802,0
3803,8
3804,4
3805,0
3806,8
3807,4
3808,11
3809,5
3810,9
3811,11
3812,19
3813,0
3814,4
3815,6
3816,16
3817,2
3818,7
3819,1
3820,0
3821,23
3822,4
3823,10
3824,17
3825,7
3826,0
3827,18
3828,11
3829,4
3830,4
3831,10
3832,22
3833,4
3834,3
3835,10
3836,9
3837,8
3838,0
3839,5
3840,2
3841,0
3842,8
3843,1
3844,1
3845,12
3846,1
3847,9
3848,0
3849,2
3850,7
3851,3
3852,2
3853,0
3854,2
3855,7
3856,1
3857,19
3858,0
3859,21
3860,10
3861,1
3862,14
3863,0
3864,2
3865,7
3866,1
3867,10
3868,1
3869,20
3870,0
3871,3
3872,0
3873,17
3874,13
3875,10
3876,5
3877,4
3878,13
3879,8
3880,16
3881,17
3882,4
3883,6
3884,2
3885,1
3886,8
3887,2
3888,15
3889,0
3890,2
3891,7
3892,1
3893,0
3894,6
3895,3
3896,2
3897,13
3898,10
3899,1
3900,0
3901,4
3902,18
3903,0
3904,14
3905,7
3906,5
3907,17
3908,7
3909,0
3910,1
3911,11
3912,13
3913,9
3914,1
3915,9
3916,0
3917,12
3918,1
3919,15
3920,0
3921,14
3922,3
3923,8
3924,0
3925,9
3926,1
3927,25
3928,1
3929,11
3930,4
3931,23
3932,5
3933,6
3934,21
3935,0
3936,22
3937,1
3938,2
3939,14
3940,1
3941,1
3942,6
3943,0
3944,12
3945,19
3946,16
3947,18
3948,3
3949,2
3950,7
3951,1
3952,10
3953,0
3954,3
3955,6
3956,9
3957,0
3958,2
3959,7
3960,1
3961,0
3962,8
3963,7
3964,1
3965,10
3966,5
3967,18
3968,18
3969,20
3970,16
3971,5
3972,2
3973,0
3974,14
3975,3
3976,8
3977,0
3978,3
3979,2
3980,2
3981,5
3982,17
3983,13
3984,8
3985,28
3986,8
3987,0
3988,2
3989,13
3990,10
3991,6
3992,0
3993,2
3994,4
3995,0
3996,21
3997,1
3998,2
3999,0
4000,13
4001,23
4002,0
4003,3
4004,6
4005,9
4006,0
4007,21
4008,4
4009,0
4010,2
4011,4
4012,0
4013,2
4014,7
4015,1
4016,0
4017,1
4018,9
4019,21
4020,1
4021,0
4022,4
4023,18
4024,0
4025,2
4026,7
4027,1
4028,0
4029,23
4030,4
4031,10
4032,17
4033,7
4034,20
4035,0
4036,7
4037,1
4038,16
4039,8
4040,3
4041,5
4042,9
4043,15
4044,0
4045,27
4046,7
4047,28
4048,10
4049,12
4050,15
4051,26
4052,0
4053,3
4054,6
4055,9
4056,0
4057,8
4058,23
4059,3
4060,2
4061,0
4062,9
4063,10
4064,19
4065,11
4066,19
4067,0
4068,5
4069,6
4070,2
4071,4
4072,0
4073,2
4074,7
4075,1
4076,0
4077,19
4078,3
4079,10
4080,9
4081,20
4082,0
4083,7
4084,1
4085,0
4086,23
4087,13
4088,2
4089,0
4090,7
4091,5
4092,8
4093,0
4094,7
4095,3
4096,6
4097,9
4098,8
4099,0
4100,5
4101,6
4102,0
4103,7
4104,5
4105,8
4106,16
4107,23
4108,4
4109,17
4110,24
4111,1
4112,2
4113,8
4114,0
4115,3
4116,6
4117,9
4118,0
4119,18
4120,3
4121,17
4122,1
4123,9
4124,0
4125,12
4126,10
4127,20
4128,0
4129,2
4130,3
4131,2
4132,1
4133,20
4134,16
4135,27
4136,7
4137,1
4138,17
4139,24
4140,15
4141,0
4142,19
4143,4
4144,13
4145,0
4146,7
4147,3
4148,25
4149,1
4150,6
4151,28
4152,2
4153,0
4154,8
4155,3
4156,5
4157,9
4158,0
4159,5
4160,2
4161,15
4162,0
4163,22
4164,13
4165,2
4166,0
4167,5
4168,0
4169,24
4170,6
4171,4
4172,14
4173,0
4174,14
4175,7
4176,3
4177,2
4178,0
4179,19
4180,4
4181,13
4182,28
4183,10
4184,1
4185,0
4186,2
4187,7
4188,5
4189,6
4190,24
4191,5
4192,6
4193,21
4194,20
4195,0
4196,2
4197,7
4198,3
4199,6
4200,24
4201,16
4202,19
4203,4
4204,13
4205,0
4206,18
4207,4
4208,10
4209,0
4210,5
4211,2
4212,20
4213,0
4214,31
4215,1
4216,3
4217,6
4218,0
4219,11
4220,4
4221,13
4222,5
4223,8
4224,1
4225,32
4226,26
4227,0
4228,7
4229,1
4230,0
4231,2
4232,13
4233,10
4234,6
4235,1
4236,9
4237,0
4238,2
4239,4
4240,0
4241,12
4242,1
4243,20
4244,0
4245,27
4246,19
4247,4
4248,13
4249,0
4250,8
4251,3
4252,5
4253,9
4254,0
4255,31
4256,1
4257,12
4258,0
4259,19
4260,3
4261,6
4262,24
4263,1
4264,9
4265,0
4266,12
4267,10
4268,20
4269,16
4270,1
4271,14
4272,1
4273,11
4274,11
4275,0
4276,4
4277,18
4278,18
4279,0
4280,19
4281,4
4282,13
4283,30
4284,26
4285,16
4286,27
4287,19
4288,1
4289,8
4290,0
4291,8
4292,5
4293,10
4294,15
4295,0
4296,2
4297,7
4298,3
4299,2
4300,28
4301,8
4302,0
4303,14
4304,7
4305,3
4306,2
4307,0
4308,5
4309,0
4310,2
4311,7
4312,4
4313,13
4314,21
4315,7
4316,2
4317,20
4318,20
4319,20
4320,0
4321,5
4322,32
4323,26
4324,16
4325,27
4326,8
4327,1
4328,1
4329,0
4330,2
4331,7
4332,1
4333,10
4334,1
4335,15
4336,0
4337,7
4338,1
4339,17
4340,24
4341,30
4342,0
4343,2
4344,7
4345,3
4346,6
4347,24
4348,0
4349,19
4350,4
4351,13
4352,0
4353,18
4354,10
4355,4
4356,12
4357,0
4358,2
4359,7
4360,1
4361,0
4362,22
4363,4
4364,2
4365,2
4366,4
4367,12
4368,0
4369,4
4370,18
4371,0
4372,12
4373,19
4374,0
4375,7
4376,1
4377,3
4378,10
4379,2
4380,15
4381,0
4382,22
4383,13
4384,2
4385,0
4386,5
4387,16
4388,9
4389,4
4390,6
4391,28
4392,2
4393,0
4394,14
4395,3
4396,6
4397,2
4398,0
4399,12
4400,19
4401,0
4402,22
4403,4
4404,19
4405,0
4406,8
4407,2
4408,3
4409,10
4410,2
4411,5
4412,6
4413,21
4414,0
4415,4
4416,13
4417,2
4418,0
4419,14
4420,5
4421,2
4422,7
4423,0
4424,8
4425,4
4426,12
4427,1
4428,2
4429,7
4430,5
4431,6
4432,21
4433,0
4434,11
4435,5
4436,24
4437,1
4438,0
4439,2
4440,7
4441,5
4442,8
4443,0
4444,4
4445,25
4446,1
4447,10
4448,0
4449,7
4450,5
4451,8
4452,0
4453,7
4454,1
4455,3
4456,9
4457,20
4458,16
4459,22
4460,1
4461,8
4462,2
4463,0
4464,14
4465,3
4466,19
4467,0
4468,2
4469,4
4470,0
4471,17
4472,11
4473,1
4474,3
4475,10
4476,0
4477,2
4478,7
4479,1
4480,0
4481,3
4482,5
4483,10
4484,0
4485,5
4486,8
4487,0
4488,2
4489,4
4490,0
4491,7
4492,3
4493,25
4494,1
4495,0
4496,5
4497,2
4498,0
4499,3
4500,11
4501,11
4502,0
4503,4
4504,13
4505,2
4506,0
4507,5
4508,6
4509,0
4510,2
4511,7
4512,1
4513,0
4514,4
4515,23
4516,1
4517,6
4518,20
4519,0
4520,11
4521,1
4522,2
4523,0
4524,2
4525,7
4526,1
4527,0
4528,17
4529,4
4530,13
4531,6
4532,2
4533,19
4534,16
4535,17
4536,4
4537,12
4538,1
4539,0
4540,3
4541,6
4542,9
4543,0
4544,22
4545,10
4546,5
4547,6
4548,21
4549,0
4550,8
4551,3
4552,6
4553,9
4554,14
4555,5
4556,17
4557,7
4558,1
4559,8
4560,20
4561,0
4562,5
4563,0
4564,9
4565,4
4566,6
4567,28
4568,2
4569,0
4570,14
4571,3
4572,6
4573,2
4574,0
4575,7
4576,5
4577,12
4578,0
4579,21
4580,10
4581,4
4582,14
4583,5
4584,6
4585,21
4586,0
4587,13
4588,23
4589,0
4590,14
4591,5
4592,2
4593,7
4594,0
4595,3
4596,16
4597,14
4598,7
4599,5
4600,8
4601,23
4602,1
4603,10
4604,0
4605,3
4606,22
4607,4
4608,13
4609,2
4610,0
4611,7
4612,5
4613,12
4614,15
4615,0
4616,5
4617,0
4618,9
4619,4
4620,6
4621,28
4622,2
4623,0
4624,14
4625,3
4626,6
4627,2
4628,0
4629,3
4630,6
4631,19
4632,22
4633,4
4634,9
4635,19
4636,0
4637,8
4638,3
4639,19
4640,5
4641,6
4642,21
4643,15
4644,0
4645,38
4646,31
4647,1
4648,12
4649,0
4650,18
4651,5
4652,6
4653,17
4654,7
4655,20
4656,20
4657,20
4658,0
4659,7
4660,5
4661,8
4662,16
4663,9
4664,3
4665,9
4666,9
4667,19
4668,0
4669,23
4670,3
4671,5
4672,9
4673,0
4674,3
4675,0
4676,12
4677,5
4678,6
4679,2
4680,0
4681,2
4682,4
4683,0
4684,21
4685,1
4686,2
4687,0
4688,7
4689,5
4690,12
4691,0
4692,4
4693,13
4694,2
4695,0
4696,4
4697,18
4698,0
4699,2
4700,7
4701,3
4702,2
4703,20
4704,28
4705,0
4706,8
4707,4
4708,4
4709,6
4710,1
4711,10
4712,0
4713,14
4714,1
4715,0
4716,21
4717,1
4718,2
4719,0
4720,2
4721,7
4722,5
4723,8
4724,0
4725,4
4726,25
4727,1
4728,10
4729,0
4730,14
4731,5
4732,2
4733,7
4734,16
4735,2
4736,7
4737,1
4738,0
4739,22
4740,1
4741,2
4742,2
4743,1
4744,10
4745,20
4746,26
4747,16
4748,27
4749,12
4750,10
4751,20
4752,0
4753,18
4754,5
4755,6
4756,17
4757,7
4758,15
4759,26
4760,0
4761,12
4762,10
4763,20
4764,0
4765,2
4766,3
4767,2
4768,1
4769,0
4770,8
4771,3
4772,5
4773,9
4774,0
4775,8
4776,2
4777,4
4778,11
4779,5
4780,9
4781,11
4782,19
4783,15
4784,0
4785,27
4786,22
4787,4
4788,22
4789,0
4790,1
4791,14
4792,1
4793,11
4794,11
4795,0
4796,18
4797,1
4798,11
4799,11
4800,0
4801,4
4802,6
4803,0
4804,7
4805,5
4806,8
4807,0
4808,24
4809,6
4810,5
4811,18
4812,1
4813,20
4814,0
4815,7
4816,1
4817,16
4818,24
4819,5
4820,11
4821,11
4822,1
4823,9
4824,0
4825,7
4826,5
4827,12
4828,8
4829,1
4830,11
4831,18
4832,20
4833,26
4834,16
4835,3
4836,2
4837,2
4838,5
4839,17
4840,13
4841,8
4842,0
4843,14
4844,3
4845,11
4846,24
4847,1
4848,9
4849,0
4850,2
4851,4
4852,0
4853,2
4854,7
4855,1
4856,0
4857,17
4858,4
4859,10
4860,6
4861,1
4862,10
4863,0
4864,4
4865,18
4866,0
4867,2
4868,7
4869,1
4870,0
4871,23
4872,4
4873,10
4874,17
4875,7
4876,20
4877,0
4878,7
4879,1
4880,0
4881,11
4882,4
4883,4
4884,24
4885,1
4886,9
4887,0
4888,3
4889,2
4890,0
4891,2
4892,7
4893,1
4894,0
4895,14
4896,5
4897,8
4898,2
4899,1
4900,10
4901,5
4902,3
4903,16
4904,25
4905,5
4906,6
4907,1
4908,20
4909,0
4910,5
4911,6
4912,0
4913,7
4914,5
4915,8
4916,0
4917,4
4918,14
4919,6
4920,0
4921,14
4922,3
4923,19
4924,15
4925,0
4926,5
4927,0
4928,2
4929,7
4930,4
4931,13
4932,21
4933,7
4934,2
4935,15
4936,0
4937,1
4938,3
4939,17
4940,7
4941,0
4942,14
4943,3
4944,8
4945,0
4946,3
4947,8
4948,0
4949,8
4950,2
4951,13
4952,22
4953,22
4954,4
4955,10
4956,6
4957,0
4958,3
4959,8
4960,0
4961,2
4962,7
4963,1
4964,0
4965,4
4966,2
4967,7
4968,1
4969,10
4970,20
4971,0
4972,5
4973,16
4974,14
4975,4
4976,6
4977,9
4978,1
4979,10
4980,1
4981,9
4982,0
4983,14
4984,7
4985,4
4986,0
4987,14
4988,4
4989,13
4990,11
4991,9
4992,0
4993,21
4994,5
4995,25
4996,1
4997,0
4998,5
4999,6
5000,0
5001,18
5002,5
5003,10
5004,8
5005,2
5006,20
5007,0
5008,3
5009,2
5010,2
5011,5
5012,17
5013,13
5014,8
5015,28
5016,8
5017,0
5018,8
5019,2
5020,13
5021,22
5022,22
5023,4
5024,10
5025,6
5026,6
5027,1
5028,8
5029,8
5030,0
5031,14
5032,3
5033,8
5034,0
5035,34
5036,13
5037,5
5038,1
5039,2
5040,0
5041,3
5042,6
5043,9
5044,16
5045,10
5046,3
5047,10
5048,1
5049,11
5050,19
5051,0
5052,1
5053,25
5054,5
5055,9
5056,1
5057,6
5058,2
5059,15
5060,0
5061,22
5062,13
5063,2
5064,0
5065,5
5066,6
5067,0
5068,8
5069,4
5070,12
5071,1
5072,0
5073,14
5074,3
5075,19
5076,8
5077,0
5078,7
5079,1
5080,0
5081,14
5082,3
5083,8
5084,0
5085,3
5086,8
5087,0
5088,8
5089,1
5090,2
5091,0
5092,3
5093,8
5094,0
5095,2
5096,7
5097,1
5098,0
5099,17
5100,13
5101,6
5102,6
5103,5
5104,6
5105,21
5106,7
5107,3
5108,12
5109,8
5110,20
5111,0
5112,12
5113,10
5114,20
5115,16
5116,2
5117,3
5118,2
5119,1
5120,28
5121,8
5122,0
5123,14
5124,3
5125,8
5126,0
5127,13
5128,6
5129,8
5130,17
5131,7
5132,4
5133,4
5134,11
5135,1
5136,9
5137,0
5138,3
5139,6
5140,9
5141,0
5142,22
5143,11
5144,13
5145,6
5146,2
5147,15
5148,0
5149,22
5150,13
5151,2
5152,0
5153,5
5154,2
5155,0
5156,14
5157,3
5158,8
5159,0
5160,1
5161,34
5162,13
5163,3
5164,11
5165,0
5166,2
5167,4
5168,0
5169,12
5170,19
5171,0
5172,18
5173,3
5174,2
5175,7
5176,1
5177,10
5178,28
5179,8
5180,20
5181,16
5182,27
5183,7
5184,1
5185,17
5186,24
5187,15
5188,26
5189,0
5190,3
5191,2
5192,2
5193,5
5194,17
5195,13
5196,8
5197,28
5198,8
5199,0
5200,22
5201,3
5202,17
5203,24
5204,0
5205,14
5206,3
5207,8
5208,0
5209,2
5210,13
5211,10
5212,6
5213,1
5214,9
5215,20
5216,0
5217,27
5218,5
5219,18
5220,0
5221,2
5222,7
5223,5
5224,8
5225,0
5226,2
5227,7
5228,5
5229,6
5230,21
5231,28
5232,8
5233,0
5234,7
5235,13
5236,8
5237,7
5238,1
5239,9
5240,0
5241,13
5242,23
5243,0
5244,5
5245,2
5246,28
5247,11
5248,11
5249,0
5250,22
5251,1
5252,16
5253,3
5254,0
5255,8
5256,5
5257,12
5258,23
5259,11
5260,1
5261,0
5262,9
5263,1
5264,6
5265,5
5266,3
5267,11
5268,0
5269,2
5270,4
5271,0
5272,31
5273,1
5274,12
5275,0
5276,4
5277,18
5278,0
5279,2
5280,7
5281,1
5282,0
5283,14
5284,3
5285,19
5286,0
5287,5
5288,28
5289,25
5290,1
5291,0
5292,2
5293,10
5294,5
5295,1
5296,9
5297,0
5298,2
5299,4
5300,0
5301,10
5302,3
5303,5
5304,8
5305,1
5306,0
5307,7
5308,5
5309,12
5310,20
5311,0
5312,8
5313,4
5314,12
5315,1
5316,2
5317,5
5318,12
5319,1
5320,8
5321,0
5322,5
5323,16
5324,2
5325,7
5326,5
5327,6
5328,24
5329,0
5330,5
5331,28
5332,12
5333,0
5334,3
5335,0
5336,2
5337,4
5338,2
5339,3
5340,11
5341,0
5342,18
5343,3
5344,5
5345,11
5346,13
5347,10
5348,1
5349,0
5350,3
5351,8
5352,0
5353,3
5354,0
5355,23
5356,3
5357,10
5358,1
5359,6
5360,2
5361,15
5362,0
5363,22
5364,13
5365,2
5366,0
5367,5
5368,28
5369,12
5370,0
5371,3
5372,11
5373,11
5374,0
5375,2
5376,7
5377,1
5378,19
5379,28
5380,25
5381,1
5382,0
5383,21
5384,4
5385,2
5386,20
5387,0
5388,22
5389,1
5390,18
5391,4
5392,10
5393,1
5394,0
5395,31
5396,1
5397,12
5398,16
5399,11
5400,4
5401,4
5402,24
5403,8
5404,0
5405,3
5406,2
5407,0
5408,3
5409,6
5410,19
5411,4
5412,6
5413,1
5414,0
5415,1
5416,11
5417,8
5418,1
5419,0
5420,7
5421,1
5422,0
5423,11
5424,4
5425,4
5426,24
5427,8
5428,0
5429,3
5430,2
5431,0
5432,12
5433,1
5434,15
5435,0
5436,3
5437,6
5438,9
5439,0
5440,5
5441,28
5442,25
5443,1
5444,0
5445,2
5446,10
5447,5
5448,1
5449,9
5450,0
5451,2
5452,4
5453,0
5454,11
5455,5
5456,25
5457,1
5458,0
5459,8
5460,4
5461,0
5462,5
5463,0
5464,17
5465,3
5466,6
5467,0
5468,11
5469,4
5470,4
5471,24
5472,16
5473,8
5474,34
5475,13
5476,3
5477,10
5478,1
5479,11
5480,19
5481,0
5482,22
5483,3
5484,17
5485,24
5486,0
5487,3
5488,2
5489,0
5490,7
5491,5
5492,12
5493,20
5494,20
5495,20
5496,0
5497,5
5498,18
5499,0
5500,5
5501,0
5502,17
5503,4
5504,6
5505,6
5506,5
5507,25
5508,1
5509,9
5510,0
5511,3
5512,2
5513,0
5514,8
5515,4
5516,12
5517,1
5518,2
5519,7
5520,5
5521,6
5522,21
5523,0
5524,11
5525,5
5526,24
5527,1
5528,0
5529,2
5530,7
5531,5
5532,8
5533,15
5534,0
5535,18
5536,10
5537,3
5538,6
5539,24
5540,11
5541,19
5542,0
5543,5
5544,16
5545,17
5546,4
5547,13
5548,11
5549,9
5550,6
5551,28
5552,2
5553,0
5554,12
5555,1
5556,1
5557,2
5558,0
5559,7
5560,5
5561,8
5562,0
5563,1
5564,19
5565,1
5566,15
5567,0
5568,3
5569,6
5570,9
5571,0
5572,2
5573,7
5574,1
5575,0
5576,9
5577,3
5578,19
5579,0
5580,5
5581,0
5582,17
5583,3
5584,6
5585,28
5586,2
5587,0
5588,9
5589,4
5590,0
5591,2
5592,7
5593,3
5594,2
5595,0
5596,5
5597,28
5598,11
5599,11
5600,0
5601,24
5602,6
5603,4
5604,14
5605,0
5606,5
5607,28
5608,25
5609,1
5610,0
5611,11
5612,4
5613,8
5614,2
5615,0
5616,7
5617,5
5618,12
5619,20
5620,16
5621,5
5622,0
5623,9
5624,4
5625,6
5626,28
5627,2
5628,0
5629,14
5630,3
5631,6
5632,2
5633,0
5634,2
5635,4
5636,0
5637,11
5638,4
5639,8
5640,1
5641,0
5642,7
5643,5
5644,12
5645,0
5646,3
5647,6
5648,9
5649,0
5650,8
5651,17
5652,4
5653,13
5654,2
5655,15
5656,0
5657,22
5658,1
5659,17
5660,3
5661,13
5662,8
5663,1
5664,0
5665,2
5666,7
5667,1
5668,19
5669,28
5670,10
5671,1
5672,0
5673,3
5674,11
5675,11
5676,0
5677,5
5678,28
5679,25
5680,1
5681,0
5682,21
5683,4
5684,2
5685,20
5686,26
5687,16
5688,27
5689,12
5690,10
5691,20
5692,0
5693,18
5694,5
5695,6
5696,17
5697,7
5698,20
5699,26
5700,0
5701,12
5702,10
5703,20
5704,0
5705,2
5706,3
5707,2
5708,1
5709,0
5710,14
5711,3
5712,8
5713,0
5714,8
5715,2
5716,5
5717,11
5718,11
5719,0
5720,23
5721,11
5722,3
5723,6
5724,2
5725,1
5726,9
5727,0
5728,2
5729,4
5730,0
5731,2
5732,7
5733,1
5734,0
5735,18
5736,11
5737,4
5738,4
5739,10
5740,22
5741,4
5742,3
5743,10
5744,9
5745,8
5746,20
5747,0
5748,27
5749,22
5750,4
5751,22
5752,16
5753,1
5754,14
5755,1
5756,11
5757,11
5758,0
5759,18
5760,1
5761,11
5762,11
5763,0
5764,4
5765,6
5766,0
5767,7
5768,5
5769,8
5770,0
5771,24
5772,6
5773,5
5774,18
5775,1
5776,20
5777,0
5778,5
5779,0
5780,17
5781,3
5782,6
5783,0
5784,23
5785,10
5786,4
5787,25
5788,1
5789,0
5790,5
5791,2
5792,20
5793,26
5794,16
